timestamp,x,y,z
10.980000,-32.791817,-8.763311,0.000000
11.000000,-32.935862,-8.763311,0.000000
11.020000,-32.935862,-8.619266,0.000000
11.040000,-33.079907,-8.475221,0.000000
11.060000,-33.079907,-8.187130,0.000000
11.080000,-33.079907,-7.899040,0.000000
11.100000,-33.223952,-7.754995,0.000000
11.120000,-33.223952,-7.466904,0.000000
11.140000,-33.223952,-7.178814,0.000000
11.160000,-33.367998,-6.890723,0.000000
11.180000,-33.367998,-6.602633,0.000000
11.200000,-33.367998,-6.458587,0.000000
11.220000,-33.367998,-6.314542,0.000000
11.240000,-33.512043,-6.314542,0.000000
11.260000,-33.512043,-6.170497,0.000000
11.280000,-33.512043,-5.882406,0.000000
11.300000,-33.512043,-5.738361,0.000000
11.320000,-33.512043,-5.450270,0.000000
11.340000,-33.512043,-5.306225,0.000000
11.360000,-33.656088,-5.018135,0.000000
11.380000,-33.656088,-4.874089,0.000000
11.400000,-33.656088,-4.730044,0.000000
11.420000,-33.656088,-4.585999,0.000000
11.440000,-33.656088,-4.441954,0.000000
11.460000,-33.656088,-4.297908,0.000000
11.480000,-33.656088,-4.009818,0.000000
11.500000,-33.656088,-3.865773,0.000000
11.520000,-33.656088,-3.721727,0.000000
11.540000,-33.656088,-3.577682,0.000000
11.560000,-33.656088,-3.289592,0.000000
11.580000,-33.656088,-3.145546,0.000000
11.600000,-33.656088,-3.001501,0.000000
11.620000,-33.512043,-3.001501,0.000000
11.640000,-33.367998,-2.713410,0.000000
11.660000,-33.223952,-2.713410,0.000000
11.680000,-33.079907,-2.425320,0.000000
11.700000,-32.935862,-2.425320,0.000000
11.720000,-32.791817,-2.281275,0.000000
11.740000,-32.647771,-2.281275,0.000000
11.760000,-32.503726,-2.137229,0.000000
11.780000,-32.503726,-1.993184,0.000000
11.800000,-32.359681,-1.993184,0.000000
11.820000,-32.215636,-1.993184,0.000000
11.840000,-32.071590,-1.993184,0.000000
11.860000,-31.927545,-1.993184,0.000000
11.880000,-31.783500,-1.993184,0.000000
11.900000,-31.639455,-1.849139,0.000000
11.920000,-31.351364,-1.849139,0.000000
11.940000,-31.063273,-1.849139,0.000000
11.960000,-30.919228,-1.849139,0.000000
11.980000,-30.631138,-1.849139,0.000000
12.000000,-30.487092,-1.849139,0.000000
12.020000,-30.199002,-1.849139,0.000000
12.040000,-29.910911,-1.849139,0.000000
12.060000,-29.622821,-1.849139,0.000000
12.080000,-29.478776,-1.849139,0.000000
12.100000,-29.334730,-1.849139,0.000000
12.120000,-29.190685,-1.849139,0.000000
12.140000,-29.046640,-1.849139,0.000000
12.160000,-28.902595,-1.849139,0.000000
12.180000,-28.758549,-1.849139,0.000000
12.200000,-28.614504,-1.849139,0.000000
12.220000,-28.470459,-1.849139,0.000000
12.240000,-28.326413,-1.849139,0.000000
12.260000,-28.326413,-1.705094,0.000000
12.280000,-28.038323,-1.705094,0.000000
12.300000,-27.894278,-1.705094,0.000000
12.320000,-27.894278,-1.561048,0.000000
12.340000,-27.750232,-1.561048,0.000000
12.360000,-27.750232,-1.417003,0.000000
12.380000,-27.606187,-1.417003,0.000000
12.400000,-27.606187,-1.128913,0.000000
12.420000,-27.606187,-0.984867,0.000000
12.440000,-27.606187,-0.840822,0.000000
12.460000,-27.606187,-0.552732,0.000000
12.480000,-27.606187,-0.408686,0.000000
12.500000,-27.606187,-0.264641,0.000000
12.520000,-27.750232,-0.264641,0.000000
12.540000,-27.894278,-0.120596,0.000000
12.560000,-28.182368,0.023450,0.000000
12.580000,-28.326413,0.167495,0.000000
12.600000,-28.470459,0.167495,0.000000
12.620000,-28.614504,0.311540,0.000000
12.640000,-28.902595,0.455585,0.000000
12.660000,-29.046640,0.455585,0.000000
12.680000,-29.334730,0.599631,0.000000
12.700000,-29.622821,0.743676,0.000000
12.720000,-29.766866,0.743676,0.000000
12.740000,-30.054957,0.743676,0.000000
12.760000,-30.199002,0.743676,0.000000
12.780000,-30.631138,0.887721,0.000000
12.800000,-31.063273,0.887721,0.000000
12.820000,-31.495409,0.887721,0.000000
12.840000,-31.639455,0.887721,0.000000
12.860000,-31.783500,0.887721,0.000000
12.880000,-32.071590,0.887721,0.000000
12.900000,-32.215636,0.887721,0.000000
12.920000,-32.359681,0.887721,0.000000
12.940000,-32.503726,0.887721,0.000000
12.960000,-32.647771,0.887721,0.000000
12.980000,-32.791817,0.743676,0.000000
13.000000,-32.935862,0.743676,0.000000
13.020000,-33.079907,0.599631,0.000000
13.040000,-33.223952,0.599631,0.000000
13.060000,-33.367998,0.599631,0.000000
13.080000,-33.512043,0.455585,0.000000
13.100000,-33.656088,0.455585,0.000000
13.120000,-33.944179,0.311540,0.000000
13.140000,-34.088224,0.167495,0.000000
13.160000,-34.232269,0.167495,0.000000
13.180000,-34.376314,0.023450,0.000000
13.200000,-34.664405,-0.264641,0.000000
13.220000,-34.664405,-0.408686,0.000000
13.240000,-34.952496,-0.408686,0.000000
13.260000,-34.952496,-0.696777,0.000000
13.280000,-35.096541,-0.696777,0.000000
13.300000,-35.384631,-1.128913,0.000000
13.320000,-35.528677,-1.128913,0.000000
13.340000,-35.672722,-1.272958,0.000000
13.360000,-35.672722,-1.417003,0.000000
13.380000,-35.816767,-1.417003,0.000000
13.400000,-35.816767,-1.561048,0.000000
13.420000,-35.960812,-1.705094,0.000000
13.440000,-35.960812,-1.849139,0.000000
13.460000,-36.104858,-1.993184,0.000000
13.480000,-36.104858,-2.281275,0.000000
13.500000,-36.248903,-2.425320,0.000000
13.520000,-36.392948,-2.569365,0.000000
13.540000,-36.392948,-2.713410,0.000000
13.560000,-36.392948,-2.857456,0.000000
13.580000,-36.681039,-2.857456,0.000000
13.600000,-36.681039,-3.001501,0.000000
13.620000,-36.825084,-3.001501,0.000000
13.640000,-36.969129,-3.145546,0.000000
13.660000,-37.113174,-3.145546,0.000000
13.680000,-37.257220,-3.145546,0.000000
13.700000,-37.545310,-3.145546,0.000000
13.720000,-37.689355,-3.145546,0.000000
13.740000,-37.833401,-3.145546,0.000000
13.760000,-38.121491,-3.145546,0.000000
13.780000,-38.409582,-3.145546,0.000000
13.800000,-38.697672,-3.145546,0.000000
13.820000,-38.841718,-3.145546,0.000000
13.840000,-38.985763,-3.145546,0.000000
13.860000,-39.129808,-3.145546,0.000000
13.880000,-39.273853,-3.145546,0.000000
13.900000,-39.417899,-3.145546,0.000000
13.920000,-39.561944,-3.145546,0.000000
13.940000,-39.705989,-3.145546,0.000000
13.960000,-39.994080,-3.145546,0.000000
13.980000,-40.138125,-3.145546,0.000000
14.000000,-40.282170,-3.145546,0.000000
